time ,device 69,device 70,device 71,device 72,device 73,device 75,device 76,device 77,device 78,device 79,device 80,device 81,device 82,device 83,device 84,device 85,device 86,device 87,device 88,device 89,device 91,device 92,device 93,device 94,device 95,device 96,device 97,device 98,device 99,device 100,device 101,device 103,device 104,device 105,device 106,device 107,device 108,device 109,device 110
2022/8/18,,266.0159648,468.8153849,123.6662358,,,285.0297971,114.7577919,164.1547033,,332.9051215,302.9365721,181.4853775,404.7314636,145.5899707,318.2702641,144.754587,194.2300791,,,165.2877312,290.5068395,,148.9045201,231.5101862,,181.1031288,146.9868716,400.6924056,239.4766351,257.5863199,,158.1950831,267.9091467,243.1952526,191.8641407,297.6822737,16.50901607,163.2343314
2022/8/19,,272.4042912,217.8786352,211.2521332,300.2561268,,,116.6168884,191.3546862,,311.8225894,200.3342423,186.7184795,166.4144187,253.1738688,231.2711155,199.4255262,193.9028226,,,145.9426026,281.1325832,385.4842254,279.5281855,196.8429195,,322.4085154,185.9531194,326.2824436,198.8176273,244.9534181,377.6787828,151.5800379,285.9049641,228.6181373,168.5852291,181.741272,16.7156025,244.505855
2022/8/20,,149.3224796,225.5700577,218.8720642,175.6248769,,,103.9727772,155.8408813,,302.8092439,168.9777101,166.9304025,154.5468131,128.6382997,169.223773,208.8947702,144.1601106,,,120.4535659,158.6447482,195.876948,479.0169712,207.1299898,,552.0883431,156.699086,397.1954194,288.6212605,282.9920635,207.2956091,133.4300441,168.2628379,205.7244054,170.8363715,164.5888827,16.385457,285.5875578
2022/8/21,,239.7814918,409.0626218,133.5095616,285.4349399,,,110.8564328,160.5899988,,300.3772079,256.8252728,179.4728279,391.6554965,151.4925917,287.8712728,153.1038242,160.1492417,,,138.9430059,274.0478588,377.9293316,185.3865863,218.5793088,,229.4867745,149.6355889,348.3577109,211.226355,253.2527507,387.367585,146.6770588,236.2101945,220.3215982,170.8821767,334.2707492,16.39154688,170.9035567
2022/8/22,,208.8318982,175.1688869,122.0525097,213.6694791,,,128.5647591,161.380908,,263.3615849,188.3458729,148.5256403,235.5031479,245.6401545,217.1817071,186.1393531,217.8412717,,,138.3222287,315.8469038,269.5553132,281.9791831,152.7429896,,347.7172077,135.0688001,195.3445439,135.1003345,173.1681763,283.1383018,146.8235563,277.5664037,239.3738064,162.7622117,128.9501054,16.76248475,237.4977564
2022/8/23,,78.08096998,236.460478,158.0668081,159.1095168,,,55.99846829,96.50732467,,174.1317978,127.5273899,182.119934,114.2533655,91.6632692,121.4351272,217.1280123,116.2339656,,,78.68000817,97.97958772,176.8747608,452.4282509,201.718146,,511.1933298,95.40205647,229.0681959,205.8743519,225.3197868,192.5068747,78.49041788,116.7618609,195.8191355,153.888909,87.49484229,16.16875047,325.7701175
2022/8/24,,141.6174173,240.2034518,174.6114372,,,,67.88732332,93.44715867,,133.1435682,217.600175,,212.2162617,136.9258894,231.078843,143.2373014,149.309501,,,111.2133439,149.7984978,171.434207,243.514989,180.1258382,,510.490885,128.0514941,305.1266714,184.7282694,207.8633809,193.1381542,117.3855869,175.3944846,140.9603801,116.3224808,172.6963486,15.86606278,196.9645836
2022/8/25,,243.1078686,242.2826061,319.1134807,,,,,,,168.458579,227.1725335,,214.72247,179.6595804,277.6292475,244.6264115,299.7394005,,,168.9723651,377.0728555,185.8087007,246.9294648,230.1088927,,488.5928143,266.4873237,484.0756767,250.3445633,251.5841297,208.4268155,211.4031926,416.9388156,153.0848147,125.6642439,193.3660276,16.37569175,270.0284214
2022/8/26,,386.2490661,178.1936011,173.5633324,,,,,,,151.0379157,265.0321818,,339.8517275,232.3314611,634.3765725,166.6890136,312.1597337,,,257.6150044,579.3888397,244.5779822,169.4991073,196.3520801,,332.2873062,300.2366454,375.2277091,166.1199519,188.1678069,262.7314581,253.2758213,648.9810136,161.3821904,133.291355,362.4293153,16.32488481,183.9167101
2022/8/27,,147.7740754,287.5250269,242.0283331,,,,,,,158.9533793,202.6190578,,188.3835311,202.1942771,292.4868236,285.0222647,289.0382541,,,136.1346356,247.6565171,85.69239293,278.6803464,323.8523077,,381.4936042,189.6198485,247.0831928,158.6052515,181.448449,114.9430631,133.394346,185.7230616,183.5561408,162.1624205,207.532469,15.52285041,479.9397891
2022/8/28,,105.2992133,313.9738908,245.2266553,,,,,,,265.1981777,164.2758046,,287.0896398,169.3130628,167.459334,335.0980224,165.359034,,,92.71619019,123.7106092,191.2472741,425.7309461,312.9770302,,925.1644852,105.8604384,322.0542009,257.9953968,354.4192623,216.5978962,89.52436832,129.3665545,129.9558253,111.6369703,128.8067933,15.7012026,411.7265319
2022/8/29,,175.9727283,224.4952776,310.0954219,,,,,,,237.5616942,270.1013301,,224.7222402,200.4709027,362.2851791,334.6286868,357.0768574,,,166.4278731,403.5350692,203.0285035,189.9836648,234.8303908,,512.0202768,252.016457,209.7933166,164.2519019,210.5364721,224.3120416,151.5136492,194.6015604,177.608029,151.1547066,209.082925,16.35839666,220.5964657
2022/8/30,,435.173493,132.5993777,147.9989362,,,,,,,261.2944482,254.4503496,,317.7229865,201.9441657,441.9918252,185.0959928,223.877097,,,240.2281862,527.3669834,230.2730807,114.9842881,141.1672324,,268.2405083,234.1569771,260.0264499,126.1963948,158.5508808,249.4521138,190.8598478,596.9342813,157.7571986,143.5179125,236.1035101,16.59411738,141.8564826
2022/8/31,,643.778081,169.211944,127.0952357,,,,,,,229.4110994,219.4005419,,379.5179943,351.2847654,342.9007873,126.8010132,197.2579516,,,301.293238,618.6332763,235.6009883,124.4924391,187.3275977,,231.48923,140.1634207,337.447889,158.1607004,164.589319,259.771108,226.856955,486.1952077,176.1327246,160.2704677,143.7824364,16.48563673,144.3119131
2022/9/1,,300.4548199,223.0459208,152.8555425,,,,,,,204.2585495,200.329362,,189.7955272,187.1303896,264.0040236,189.0691233,182.4025513,,,232.6533601,348.2598675,195.0883585,195.1359911,251.1214978,,346.5726805,149.9228415,498.4808665,239.9107584,236.402181,217.6736939,185.4113251,233.8521182,186.1057955,157.792005,189.2385552,16.23702609,245.5464794
2022/9/2,,142.6334553,324.9034082,,,,,,,,245.2319907,273.3613402,,166.7104206,173.6049565,204.5493423,276.5564856,170.3415728,,,133.3636297,158.7298936,151.5087088,,320.8214012,,588.2161891,164.7164795,529.7408606,309.5449488,275.4476384,180.2999021,137.4471851,166.44959,156.7765398,126.9067246,180.935348,16.06645081,383.7632871
2022/9/3,,173.1745533,329.8635385,,,,,,,,192.4086493,266.9684961,,168.3082296,208.3080411,215.4808899,321.6705039,225.719378,,,147.1106397,219.5422468,106.2638777,,338.1238909,,567.6997762,191.9810736,247.7187954,214.9664846,258.6039822,131.4195982,156.4736404,204.1838834,141.7278501,123.1207109,201.0613338,16.33933366,350.7603308
2022/9/4,,304.5901314,177.9802534,,,,,,,,132.9964403,286.2220795,,199.4527829,251.409088,512.9042298,176.478305,407.5956341,,,237.9419573,460.4553422,137.9474546,,152.087167,,459.6126636,323.393459,271.5673782,157.3180583,197.6133292,160.6083394,267.3055664,495.2307536,117.48875,106.4852444,266.6823939,16.49349763,196.7955697
2022/9/5,,253.7813126,235.0397403,,,,,,,,134.847468,330.1247596,,331.4877119,211.3602582,442.3075158,208.7712885,335.5256788,,,272.1277611,394.718062,126.6135172,,221.3912034,,405.4760749,251.4885855,430.4005906,226.2437198,316.823866,152.9858275,237.6938902,409.2171022,106.744998,86.42001888,298.5097341,16.57310325,237.5345598
2022/9/6,,208.5644282,311.4601623,,,,,,,,134.0825717,354.0914564,,270.7308632,276.6013719,374.9326067,213.5764595,314.3185258,,,224.7208236,333.1553628,229.1128347,,221.6144401,,444.0764008,235.1497154,310.6607924,218.6816862,319.3817494,245.7124017,202.810123,394.8783629,188.8720062,140.1272195,319.0967415,16.36370175,224.6099885
2022/9/7,,149.6718667,376.0662663,157.8290279,,,,,,,127.360753,305.1617197,206.491126,277.3789154,299.7641755,293.6192074,192.6106604,194.4748028,,,133.5999489,190.9737221,163.8283354,184.0920042,289.7056261,,381.4201992,162.196348,427.4604743,249.3960398,331.0411833,187.0415178,138.0094987,216.1745764,227.9191122,171.2939715,235.0477084,15.61598053,216.0098279
2022/9/8,,247.9895102,262.3526609,148.1957619,,,,,,,120.877768,410.7545349,222.189885,436.1400153,210.8348422,439.360728,150.8880422,255.941015,,,230.2281113,366.4096414,145.6359969,170.6151793,246.0745972,,288.9501667,191.0703789,677.3535144,238.3314001,311.6557029,169.0774043,190.8804461,424.4728882,183.4773923,153.3835954,284.4367608,15.47177638,180.0332432
2022/9/9,,352.6912696,251.8805709,139.099631,,,,,,,116.8658784,281.009194,186.6722427,287.5111741,321.0721883,372.7299244,134.7235395,212.9811447,,,186.5984709,441.2478426,174.9513226,,160.4430161,,238.6610596,204.7533753,,171.106458,190.3167866,195.63544,198.0983741,528.4998896,168.8951018,121.32261,271.0906552,15.79377972,154.5357821
2022/9/10,,199.9826479,265.0557763,254.3031172,,,,,,,131.721528,230.0891,222.031783,211.6801398,174.9003731,309.472004,224.3559901,372.7067191,,,166.691737,322.9655984,255.5982532,,267.8115514,,443.9604586,249.1752237,,258.6048972,233.7447654,271.2596585,172.0948696,416.2749194,177.9393804,119.9198689,187.0213541,15.90167677,205.7778443
2022/9/11,,272.9383881,222.5920016,208.7330855,,,,,,,128.3657862,215.4828244,171.8869157,214.0521361,148.1082496,426.8598039,182.3547868,310.8220712,,,196.3953969,467.1001986,223.8750716,,206.0704732,,431.3466522,371.9627393,,234.1691969,240.090694,239.3504779,262.3225288,474.3597297,166.9508768,125.5664694,223.7779017,16.00300254,212.8470577
2022/9/12,,209.0776931,253.5869252,187.8874122,,,,,,,130.8536822,387.8281785,216.2009541,318.2383099,211.2032372,490.9068549,186.012054,313.7820379,,,223.1519986,332.7174138,177.7296256,,206.1109073,,360.2859558,271.6911986,,221.7698293,289.4566008,196.2341192,210.5526796,303.6607415,142.4260963,106.0140317,276.0588758,16.09031084,233.4737829
2022/9/13,,168.3074802,355.8582356,322.3425225,,,,,,,149.5290966,236.9299522,213.6146753,179.0760903,183.2446728,290.2990166,276.1019129,216.8547768,,,162.8208565,182.8096902,108.6440539,,339.0143373,,635.9329076,195.9037865,,260.3058274,320.3400263,129.6613958,159.0137643,202.2446863,142.2934836,122.8032703,191.9909788,16.16297318,
2022/9/14,,112.0023194,271.731786,189.627256,,,,,,,137.9902728,169.3804769,177.4777816,126.6519212,149.803604,168.3562544,334.7783068,188.5279891,,251.2278303,121.9326468,124.0180763,94.94825173,,202.3049171,,450.5613099,120.2997501,,154.1299584,347.0968299,119.3737091,109.7119591,143.3532064,113.1786351,101.7364213,119.5562033,16.50052658,
2022/9/15,,89.85102264,216.2322851,169.2838334,,,,,,,130.8833857,193.7116006,207.7028079,140.0592012,147.0167671,198.3077799,211.6776999,182.8564753,,153.1038815,109.9013461,115.5692257,113.3659279,,160.1576095,,230.557847,106.0271242,,124.210672,238.374395,140.4082441,90.96025912,122.7927839,119.5681429,110.351914,132.359468,16.89155944,
2022/9/16,,221.396249,227.9498247,195.2729604,,,,,,,128.0358143,246.7967684,192.6015524,240.4563448,161.6984678,277.3461519,187.07671,293.7510294,,161.7959832,155.136744,374.071685,184.7361672,,195.1165624,,340.6030833,288.1594593,,208.7906208,284.100756,204.0260089,185.7844086,401.4236788,157.249298,137.9282955,210.0952997,16.76978263,
2022/9/17,,233.8926578,250.0394398,154.8578065,149.3220425,,337.33404,,,,110.2373333,318.427873,216.3774912,325.4605039,296.1661763,316.6213208,147.3882592,235.7400585,,180.2313383,186.5688831,327.4887966,157.9132846,,228.1721355,,256.821563,169.5936358,,243.3677286,295.3926853,181.8814572,187.6661387,325.6574204,157.9831253,132.5828474,330.1604121,16.38986938,
2022/9/18,,176.808489,340.0653628,297.8685408,,,282.9457286,,,,119.6191413,256.8167064,210.7264109,207.9758994,215.4068177,270.0948208,208.6541389,207.3248797,,179.2051789,141.964345,195.8026356,,,313.5390791,,484.6488825,203.1577536,,322.6495972,335.9169429,,147.1453789,194.3278854,140.6895413,118.5572652,263.1491289,16.34241194,
2022/9/19,399.095116,102.4889569,296.8168526,206.0594782,,,130.7678971,175.8389633,319.346649,,139.2608562,178.6758652,197.2024439,117.443647,145.4199239,153.561587,233.1775073,212.7211519,,160.4024239,96.74098737,105.4536156,322.8418233,,264.1062301,142.4396075,744.1179175,118.2719165,350.937619,247.6177123,405.2934301,163.805482,101.8865363,133.2923671,147.336195,100.3233266,112.4234182,27.32634284,175.320327
2022/9/20,,129.6461693,234.0519499,188.4794548,,,152.3081779,,,,138.1535661,175.5985536,177.4719441,162.2881179,125.7525929,156.8143671,161.9606157,136.2852946,,120.1472027,95.23786668,129.2512195,,,216.1952226,,500.8738151,117.2486261,,266.6167317,316.6308035,,97.05492722,137.8383079,120.1148822,83.95417772,121.7665926,15.10263288,
2022/9/21,189.4295998,403.5913205,159.1418821,116.0107909,,,170.8163891,88.89859489,598.5012942,,178.86299,387.219074,152.069249,536.139527,223.5407362,343.9490042,115.6871468,222.4855298,,143.826971,194.8225786,368.3167956,,,154.9972499,84.41741807,183.2699217,112.9190622,,143.6058364,151.1483496,,191.777638,376.0186537,125.6395124,89.43082738,116.7309541,15.22321281,
2022/9/22,156.0729331,295.1665586,173.3458563,135.1786943,,,119.1107008,72.28877105,16.33598908,,158.2834882,199.2635134,146.0635852,191.1500634,232.3983296,527.1435423,126.2886913,295.9338404,,152.8532705,171.7262024,366.2980301,,,107.0380926,91.27178608,224.3897098,215.5865777,,135.2531915,163.107739,,220.6384063,214.2409767,163.8116704,119.9869665,192.7970287,15.70311566,
2022/9/23,160.5592708,83.97588938,242.3033851,190.6518237,,,115.0985971,71.91962592,18.70268641,,163.1832859,258.6955898,137.1656975,181.5120839,104.0463803,263.595503,158.9103921,182.8171571,,160.0909678,114.4507012,132.4136901,,,151.9448479,84.66613821,405.3913172,123.1912359,,211.9781699,346.531847,,110.5270694,165.3352467,176.3137347,136.6653297,117.3440565,15.26225319,
