device ID,time,VOC ,temp,humidity
69,2022-10-01 00:11:37,168.430661,25.51,61.41
69,2022-10-01 00:26:41,165.288949,25.51,61.44
69,2022-10-01 00:41:37,172.79415,25.51,61.32
69,2022-10-01 00:56:33,172.900492,25.5,61.35
69,2022-10-01 01:11:38,173.424433,25.5,61.32
69,2022-10-01 01:26:35,173.249786,25.5,61.32
69,2022-10-01 01:41:37,177.441313,25.5,61.32
69,2022-10-01 01:56:39,174.646962,25.5,61.29
69,2022-10-01 02:11:39,174.472315,25.5,61.23
69,2022-10-01 02:26:38,176.742725,25.5,61.14
69,2022-10-01 02:41:42,186.348308,25.5,61.05
69,2022-10-01 02:56:41,190.889129,25.5,61
69,2022-10-01 03:11:39,184.951132,25.5,60.9
69,2022-10-01 03:26:38,185.64972,25.5,60.84
69,2022-10-01 03:56:38,189.142659,25.5,60.84
69,2022-10-01 03:56:40,194.906009,25.5,60.73
69,2022-10-01 04:11:41,190.889129,25.5,60.79
69,2022-10-01 04:41:38,191.937011,25.5,60.79
69,2022-10-01 04:41:42,198.171589,25.49,60.79
69,2022-10-01 05:11:39,195.923976,25.43,60.84
69,2022-10-01 05:11:40,189.434104,25.43,60.76
69,2022-10-01 05:26:42,193.658723,25.37,60.84
69,2022-10-01 05:41:44,196.002211,25.38,60.73
69,2022-10-01 05:56:45,194.186883,25.37,60.7
69,2022-10-01 06:11:45,195.364042,25.36,60.76
69,2022-10-01 06:26:48,199.220116,25.49,60.55
69,2022-10-01 06:41:52,201.244095,25.51,59.79
69,2022-10-01 06:56:50,200.517393,25.71,59.39
69,2022-10-01 07:11:51,206.475056,25.88,58.85
69,2022-10-01 07:26:52,205.11909,26.03,58.44
69,2022-10-01 07:41:53,203.764425,26.25,57.91
69,2022-10-01 07:56:52,208.895709,26.24,58.01
69,2022-10-01 08:11:56,209.6472,26.22,58.15
69,2022-10-01 08:26:53,211.430985,26.33,57.88
69,2022-10-01 09:11:57,211.852372,26.52,57.39
69,2022-10-01 09:11:59,213.518384,26.44,57.71
69,2022-10-01 09:26:49,213.606692,26.42,57.86
69,2022-10-01 09:41:58,216.01262,26.49,57.59
69,2022-10-01 09:57:00,216.894392,26.69,57.09
69,2022-10-01 10:27:02,217.136267,26.62,57.36
69,2022-10-01 10:41:57,217.136267,26.62,57.36
69,2022-10-01 10:41:59,220.401474,26.62,57.33
69,2022-10-01 10:42:00,223.635129,26.61,57.47
69,2022-10-01 10:57:05,224.068578,26.54,57.65
69,2022-10-01 11:11:59,223.740513,26.54,57.71
69,2022-10-01 11:27:00,227.647745,26.53,57.74
69,2022-10-01 11:57:13,229.866118,26.56,57.68
69,2022-10-01 12:12:09,229.866118,26.56,57.68
69,2022-10-01 12:12:11,221.381036,26.62,57.56
69,2022-10-01 12:12:16,220.794363,26.64,57.44
69,2022-10-01 12:27:06,224.373509,26.69,57.36
69,2022-10-01 12:42:02,215.340624,26.71,57.15
69,2022-10-01 12:57:01,220.960146,26.84,56.95
69,2022-10-01 13:12:24,221.990091,26.86,56.95
69,2022-10-01 13:27:06,216.551372,26.87,56.95
69,2022-10-01 13:42:05,213.026209,26.83,57.15
69,2022-10-01 13:57:11,216.229602,26.87,56.98
69,2022-10-01 14:12:10,213.390598,26.93,56.88
69,2022-10-01 14:42:01,218.542639,26.84,57.15
69,2022-10-01 14:42:06,221.411798,26.83,57.18
69,2022-10-01 14:57:06,222.22199,26.78,57.33
69,2022-10-01 15:12:09,221.736789,26.78,57.36
69,2022-10-01 15:27:07,209.612228,26.74,57.59
69,2022-10-01 15:57:07,219.52944,26.7,57.59
69,2022-10-01 15:57:11,204.375001,26.69,57.85
69,2022-10-01 16:12:15,215.847219,26.67,57.77
69,2022-10-01 16:42:22,208.687058,26.63,57.83
69,2022-10-01 16:42:24,211.585415,26.62,57.83
69,2022-10-01 16:57:55,213.72134,26.58,58.01
69,2022-10-01 17:12:22,213.242424,26.54,58.01
69,2022-10-01 17:27:19,202.103254,26.47,58.42
69,2022-10-01 17:42:16,197.720867,26.38,58.8
69,2022-10-01 18:27:41,199.854147,26.27,59.21
69,2022-10-01 18:27:44,200.786513,26.22,59.33
69,2022-10-01 18:27:47,208.302527,26.14,59.39
69,2022-10-01 22:57:21,204.548199,26.09,59.53
69,2022-10-01 22:57:22,199.92559,26.04,59.77
69,2022-10-01 22:57:25,203.919376,25.99,59.94
69,2022-10-01 22:57:27,204.33547,25.97,60.06
69,2022-10-01 22:57:30,211.635106,25.93,60.09
69,2022-10-01 22:57:32,217.852988,25.91,60.03
69,2022-10-01 22:57:36,224.325555,25.91,59.94
69,2022-10-01 22:57:39,226.946327,25.93,59.85
69,2022-10-01 22:57:43,230.194091,25.88,59.97
69,2022-10-01 22:57:45,235.511823,25.89,59.94
69,2022-10-01 22:57:47,237.478176,25.86,59.94
69,2022-10-01 22:57:50,243.970386,25.86,59.88
69,2022-10-01 22:57:52,245.806166,25.84,59.97
69,2022-10-01 22:57:54,242.361127,25.83,60.2
69,2022-10-01 22:57:56,242.288953,25.8,60.26
69,2022-10-01 22:57:59,242.607926,25.79,60.36
69,2022-10-01 22:58:01,239.097868,25.76,60.58
69,2022-10-01 22:58:03,229.267906,25.75,60.91
69,2022-10-01 23:27:28,230.299869,25.75,60.91
69,2022-10-01 23:27:33,235.546083,25.72,60.91
69,2022-10-01 23:42:30,240.836785,25.7,60.85
69,2022-10-02 00:42:24,236.523805,25.7,61
69,2022-10-02 00:42:26,223.189617,26.37,59.26
69,2022-10-02 00:42:28,222.94859,25.81,61.61
69,2022-10-02 00:42:30,220.038294,25.72,62.2
69,2022-10-02 00:57:31,210.039719,25.68,63
69,2022-10-02 01:12:33,218.424867,25.66,63.43
69,2022-10-02 01:27:31,221.883693,25.66,63.11
69,2022-10-02 01:42:38,215.748642,25.64,63.73
69,2022-10-02 01:57:36,219.116632,25.66,63.4
69,2022-10-02 02:12:35,201.303678,25.66,65.02
69,2022-10-02 02:27:41,211.246664,25.64,65.17
69,2022-10-02 02:42:37,204.022531,25.65,65.22
69,2022-10-02 02:57:32,194.743131,25.63,66.18
69,2022-10-02 03:12:33,199.125954,25.64,66.65
69,2022-10-02 03:27:35,196.142787,25.6,67.01
69,2022-10-02 03:42:36,198.572874,25.6,66.65
69,2022-10-02 03:57:36,200.807196,25.63,66.9
69,2022-10-02 04:12:40,188.102198,25.65,68.2
69,2022-10-02 04:27:40,179.74904,25.67,68.4
69,2022-10-02 04:42:39,181.477396,25.67,68.95
69,2022-10-02 04:57:46,194.774162,25.7,68.21
69,2022-10-02 05:12:38,179.655308,25.71,68.95
69,2022-10-02 05:27:38,184.887306,25.72,69.18
69,2022-10-02 05:42:39,194.827733,25.71,68.1
69,2022-10-02 05:57:42,206.942828,25.72,67.6
69,2022-10-02 06:12:43,209.95585,25.7,67.74
69,2022-10-02 06:27:46,213.751272,25.7,68.07
69,2022-10-02 06:42:47,215.739811,25.68,67.82
69,2022-10-02 06:57:49,218.676221,25.68,67.95
69,2022-10-02 07:27:43,216.603461,25.68,67.82
69,2022-10-02 07:27:45,215.95332,25.69,68.2
69,2022-10-02 14:13:23,219.099367,25.7,68.07
69,2022-10-02 14:13:26,224.96502,25.7,67.51
69,2022-10-02 14:13:31,225.759069,25.73,67.88
69,2022-10-02 14:13:35,221.332549,25.79,68.71
69,2022-10-02 15:13:01,223.076125,25.75,68.1
69,2022-10-02 15:13:04,232.000675,25.8,67.54
69,2022-10-02 15:43:15,232.812693,25.9,67.22
69,2022-10-02 16:13:23,232.812693,25.9,67.22
69,2022-10-02 16:13:25,231.229675,25.94,67.08
69,2022-10-02 16:13:27,239.691702,26.13,66.37
69,2022-10-02 16:13:29,239.835641,26.12,66.34
69,2022-10-02 16:13:31,242.84063,26.11,66.2
69,2022-10-02 16:13:33,244.018652,26.11,66.03
69,2022-10-02 16:13:34,251.272404,26.12,65.86
69,2022-10-02 16:13:36,253.35464,26.16,65.62
69,2022-10-02 16:13:38,256.053453,26.17,65.44
69,2022-10-02 16:13:41,258.426589,26.19,65.38
69,2022-10-02 16:13:43,262.487124,26.23,65.3
69,2022-10-02 16:13:46,265.828781,26.23,65.22
69,2022-10-02 16:13:47,265.2934,26.19,65.15
69,2022-10-02 17:58:36,274.83702,26.18,65.09
69,2022-10-02 17:58:40,278.356275,26.18,65
69,2022-10-02 17:58:44,282.882891,26.17,65.03
69,2022-10-02 17:58:48,288.757176,26.16,65.03
69,2022-10-02 17:58:55,293.119574,26.16,65.06
69,2022-10-02 23:13:47,295.11463,26.18,64.88
69,2022-10-02 23:13:50,299.148238,26.17,64.86
69,2022-10-02 23:13:52,300.477303,26.18,64.86
69,2022-10-02 23:13:55,304.316988,26.19,64.83
69,2022-10-02 23:28:29,305.672393,26.18,64.8
69,2022-10-02 23:28:32,306.494269,26.19,64.77
69,2022-10-02 23:28:35,314.784693,26.15,64.91
69,2022-10-02 23:28:38,317.34778,26.13,64.91
69,2022-10-02 23:28:43,321.574857,26.12,64.91
69,2022-10-02 23:28:48,321.911232,26.12,64.8
69,2022-10-02 23:58:52,325.947736,26.12,64.7
69,2022-10-02 23:58:53,325.166419,26.16,64.5
69,2022-10-02 23:58:58,333.252062,26.15,64.56
69,2022-10-02 23:59:01,334.693496,26.12,64.83
69,2022-10-03 00:28:45,337.184885,26.08,64.88
69,2022-10-03 00:28:48,339.039402,26.08,64.8
69,2022-10-03 00:28:52,343.349816,26.01,65.06
69,2022-10-03 00:28:54,345.367676,25.97,65.15
69,2022-10-03 00:28:59,348.884775,25.94,65.2
69,2022-10-03 00:29:01,353.567203,25.88,65.38
69,2022-10-03 00:29:02,353.956787,25.83,65.61
69,2022-10-03 00:29:04,356.614924,25.81,65.55
69,2022-10-03 00:29:06,359.498001,25.78,65.73
69,2022-10-03 00:29:09,358.217078,25.76,66.69
69,2022-10-03 00:43:31,360.699762,25.78,66.54
69,2022-10-03 00:43:33,358.355929,25.73,66.71
69,2022-10-03 00:43:35,364.928312,25.69,66.65
69,2022-10-03 00:43:38,371.02411,25.68,66.32
69,2022-10-03 00:43:40,373.33152,25.7,66.48
69,2022-10-03 00:43:41,374.707613,25.67,66.43
69,2022-10-03 00:43:46,379.374175,25.67,66.15
69,2022-10-03 00:43:47,386.224353,25.68,66.21
69,2022-10-03 00:43:49,384.102637,25.66,66.18
69,2022-10-03 00:43:51,386.523815,25.66,66.07
69,2022-10-03 00:43:53,388.944993,25.66,66.24
69,2022-10-03 00:43:55,390.674406,25.66,66.1
69,2022-10-03 00:43:59,390.006039,25.63,66.48
69,2022-10-03 00:44:01,393.086091,25.61,66.32
69,2022-10-03 00:44:04,394.473862,25.61,66.1
69,2022-10-03 00:44:12,399.851474,25.61,66.04
69,2022-10-03 00:58:25,399.575837,25.6,66.04
69,2022-10-03 00:58:29,391.136655,25.59,67.15
69,2022-10-03 00:58:31,405.031385,25.59,66.07
69,2022-10-03 00:58:33,408.247996,25.51,66.12
69,2022-10-03 00:58:36,410.012491,25.53,66.1
69,2022-10-03 00:58:38,407.767887,25.55,66.51
69,2022-10-03 01:13:29,411.738787,25.51,66.18
69,2022-10-03 01:43:23,403.535428,25.51,66.62
69,2022-10-03 01:43:25,409.993391,25.51,66.84
69,2022-10-03 01:58:30,396.553846,25.51,67.48
69,2022-10-03 02:13:35,408.324596,25.5,66.62
69,2022-10-03 02:28:30,411.992183,25.5,66.81
69,2022-10-03 02:43:31,398.544367,25.5,67.61
69,2022-10-03 02:58:28,412.865417,25.5,66.73
69,2022-10-03 03:13:29,416.707651,25.5,66.64
69,2022-10-03 03:28:32,418.279473,25.5,66.59
69,2022-10-03 03:43:32,410.245713,25.5,67.36
69,2022-10-03 03:58:34,410.595007,25.5,67.47
69,2022-10-03 04:13:34,416.707651,25.5,66.95
69,2022-10-03 04:28:35,409.721772,25.5,67.03
69,2022-10-03 04:43:40,412.516123,25.5,67.34
69,2022-10-03 04:58:35,411.817536,25.5,67.08
69,2022-10-03 05:13:34,417.83798,25.49,67.12
69,2022-10-03 05:28:42,417.231591,25.5,67.03
69,2022-10-03 05:43:36,405.255657,25.49,67.95
69,2022-10-03 05:58:37,408.785055,25.44,67.53
69,2022-10-03 06:13:40,407.557999,25.44,67.97
69,2022-10-03 06:28:40,416.053421,25.43,68
69,2022-10-03 06:43:44,402.825067,25.44,68.14
69,2022-10-03 06:58:48,408.051729,25.49,67.78
69,2022-10-03 07:13:41,408.236827,25.42,67.58
69,2022-10-03 07:28:40,421.230913,25.44,67.25
69,2022-10-03 07:59:06,412.516123,25.5,67.31
69,2022-10-03 07:59:07,415.485122,25.5,66.67
69,2022-10-03 08:13:39,411.474054,25.61,66.4
69,2022-10-03 08:28:49,409.042992,25.7,66.18
69,2022-10-03 08:43:50,403.320393,25.89,65.76
69,2022-10-03 08:58:51,405.61057,26.15,64.83
69,2022-10-03 09:13:53,404.864071,26.16,64.8
69,2022-10-03 09:28:47,396.191532,26.32,64.48
69,2022-10-03 09:43:45,393.728003,26.34,64.48
69,2022-10-03 09:58:51,395.659727,26.42,64.31
69,2022-10-03 10:29:09,393.785781,26.38,64.48
69,2022-10-03 10:29:12,393.357201,26.37,64.48
69,2022-10-03 10:58:44,392.473247,26.28,64.89
69,2022-10-03 10:58:47,389.942519,26.31,64.86
69,2022-10-03 12:44:15,388.402413,26.24,65.22
69,2022-10-03 12:44:18,384.039995,26.27,65.15
69,2022-10-03 12:44:20,380.252224,26.29,65.25
69,2022-10-03 12:44:23,377.694374,26.58,64.48
69,2022-10-03 13:14:18,398.38698,26.82,63.58
69,2022-10-03 13:14:20,382.47257,26.68,64.22
69,2022-10-03 13:14:23,385.131168,26.62,64.48
69,2022-10-03 13:14:26,388.396375,26.62,64.45
69,2022-10-03 13:29:02,383.242598,26.53,65.01
69,2022-10-03 13:29:03,383.946768,26.47,65.28
69,2022-10-03 14:13:51,382.87668,26.35,65.77
69,2022-10-03 14:13:52,375.692763,26.33,65.98
69,2022-10-03 14:13:54,372.204899,26.33,65.92
69,2022-10-03 21:59:35,351.117312,26.29,66.31
69,2022-10-03 21:59:36,361.29211,26.32,65.68
69,2022-10-03 21:59:38,365.229172,26.33,65.54
69,2022-10-03 21:59:41,374.530142,26.33,65.36
69,2022-10-03 21:59:42,368.615285,26.38,65.09
69,2022-10-03 21:59:43,365.716321,26.3,65.33
69,2022-10-03 21:59:46,366.423524,26.26,65.42
69,2022-10-03 21:59:48,360.401171,26.16,65.56
69,2022-10-03 21:59:50,361.150452,26.04,65.97
69,2022-10-03 21:59:53,356.78426,25.96,66.17
69,2022-10-03 21:59:55,350.453872,25.89,66.25
69,2022-10-03 21:59:56,344.523844,25.79,66.47
69,2022-10-04 00:29:40,339.241317,25.73,66.52
69,2022-10-04 00:29:43,334.955422,25.67,66.54
69,2022-10-04 00:29:44,328.839854,25.57,66.54
69,2022-10-04 00:29:46,320.826469,25.5,66.47
69,2022-10-04 00:29:47,312.792708,25.5,66.31
69,2022-10-04 00:29:49,305.791601,25.38,66.31
69,2022-10-04 00:29:51,303.322117,25.23,66.11
69,2022-10-04 00:29:53,305.803982,25.09,65.83
69,2022-10-04 00:29:56,295.648987,24.99,64.95
69,2022-10-04 00:29:59,295.540458,24.85,65.35
69,2022-10-04 00:30:00,281.872935,24.78,64.79
69,2022-10-04 00:30:03,274.108969,24.68,64.41
69,2022-10-04 00:44:55,280.516382,24.63,64.11
69,2022-10-04 00:44:58,265.81084,24.54,63.5
69,2022-10-04 00:45:01,268.883377,24.48,62.83
69,2022-10-04 00:45:04,276.090695,24.42,63.49
69,2022-10-04 00:59:22,275.875338,24.39,63.32
69,2022-10-04 00:59:23,267.199214,24.35,63.03
69,2022-10-04 00:59:24,264.878329,24.31,62.64
69,2022-10-04 00:59:26,261.223592,24.27,62.32
69,2022-10-04 00:59:27,254.497344,24.22,60.97
69,2022-10-04 00:59:28,253.324435,24.13,60.8
69,2022-10-04 00:59:30,250.031221,24.11,61.23
69,2022-10-04 00:59:31,246.830414,24.06,61.03
69,2022-10-04 00:59:33,237.848683,24.01,60.8
69,2022-10-04 00:59:35,236.888842,24.01,60.59
69,2022-10-04 00:59:38,238.05181,23.96,60.21
69,2022-10-04 00:59:39,235.009104,23.92,60.27
69,2022-10-04 00:59:40,233.771574,23.9,59.63
69,2022-10-04 00:59:42,229.153746,23.86,59.1
69,2022-10-04 00:59:46,232.050684,23.81,58.61
69,2022-10-04 01:29:46,218.773988,23.8,58.05
69,2022-10-04 01:59:49,214.901446,23.73,57.96
69,2022-10-04 01:59:52,217.029156,23.65,57.46
69,2022-10-04 01:59:53,213.829464,23.64,56.44
69,2022-10-04 02:44:20,212.56933,23.59,55.48
69,2022-10-04 02:44:22,192.348012,23.52,55.48
69,2022-10-04 02:44:23,202.335283,23.5,54.83
69,2022-10-04 03:14:49,186.255955,23.42,52.94
69,2022-10-04 03:14:52,184.555982,23.38,52.83
69,2022-10-04 03:29:49,184.652766,23.34,52.7
69,2022-10-04 03:59:23,194.471267,23.28,52.7
69,2022-10-04 03:59:25,196.885897,23.25,51.69
69,2022-10-04 04:44:32,183.449221,23.21,52.04
69,2022-10-04 04:59:38,171.852459,23.18,51.43
69,2022-10-04 04:59:40,186.714609,23.16,50.82
69,2022-10-04 04:59:45,164.426724,23.1,50.36
69,2022-10-04 05:14:31,180.260047,23.04,50.73
69,2022-10-04 05:30:04,176.404433,23.02,49.61
69,2022-10-04 05:59:55,197.456932,22.98,49.07
69,2022-10-04 05:59:57,182.782115,22.92,49.57
69,2022-10-04 06:44:29,169.500439,22.89,49
69,2022-10-04 06:44:31,166.488345,22.9,48.15
69,2022-10-04 06:44:34,180.05597,22.99,48.48
69,2022-10-04 07:59:42,184.114416,22.88,48.45
69,2022-10-04 07:59:46,174.260525,22.89,47.79
69,2022-10-04 07:59:49,180.221088,22.91,47.05
69,2022-10-04 07:59:54,151.899164,22.97,45.26
69,2022-10-04 08:29:54,172.569131,22.98,44.7
69,2022-10-04 08:29:57,149.12422,23.04,44.63
69,2022-10-04 08:29:59,167.091355,23.42,45.11
69,2022-10-05 00:15:11,166.051678,23.78,44.02
69,2022-10-05 00:15:14,164.37845,23.88,43.16
69,2022-10-05 00:15:22,162.957573,24.12,43.44
69,2022-10-05 00:15:24,161.40009,24.34,43.06
69,2022-10-05 00:15:27,162.098403,24.56,42.62
69,2022-10-05 00:15:29,145.413688,24.76,39.08
69,2022-10-05 00:15:33,133.890339,24.76,38.58
69,2022-10-05 00:15:36,143.222073,24.82,38.6
69,2022-10-05 00:15:38,143.586505,24.82,38.41
69,2022-10-05 00:15:40,142.396792,24.77,38.35
69,2022-10-05 00:15:42,143.481086,24.57,38.76
69,2022-10-05 00:15:45,140.49635,24.49,39.03
69,2022-10-05 00:15:47,143.37029,24.4,39.01
69,2022-10-05 00:15:52,136.269544,24.42,40.17
69,2022-10-05 00:15:57,145.429038,24.32,38.64
69,2022-10-05 00:45:21,155.688968,24.31,39.47
69,2022-10-05 01:30:14,155.688968,24.31,39.47
69,2022-10-05 01:30:20,161.377291,24.27,40.81
69,2022-10-05 01:30:25,152.458472,24.16,40.18
69,2022-10-05 01:30:30,143.408413,24.05,39.6
69,2022-10-05 01:45:20,161.118118,23.95,40.03
69,2022-10-05 01:45:22,132.005246,23.84,39.57
69,2022-10-05 01:45:23,154.450617,23.79,39.67
69,2022-10-05 01:45:28,149.498819,23.68,39.99
69,2022-10-05 01:45:32,136.490165,23.6,39.58
69,2022-10-05 01:45:33,148.028262,23.49,38.9
69,2022-10-05 01:45:35,138.650514,23.43,38.8
69,2022-10-05 01:45:37,156.046737,23.35,39.5
69,2022-10-05 01:45:41,146.610752,23.29,39.11
69,2022-10-05 01:45:44,162.83279,23.17,39.39
69,2022-10-05 01:45:50,155.133089,23.13,38.89
69,2022-10-05 01:45:53,160.940439,22.99,38.73
69,2022-10-05 01:45:56,147.051826,22.92,38.87
69,2022-10-05 01:45:57,158.01946,22.88,38.75
69,2022-10-05 01:46:01,152.755367,22.77,38.82
69,2022-10-05 02:00:18,163.014716,22.73,39.24
69,2022-10-05 02:00:19,149.086993,22.64,39.59
69,2022-10-05 02:00:20,164.02973,22.53,38.91
69,2022-10-05 02:00:22,155.350251,22.45,39.27
69,2022-10-05 02:00:24,161.075362,22.34,39.84
69,2022-10-05 02:00:26,154.094985,22.27,39.68
69,2022-10-05 02:00:29,146.947243,22.23,39.64
69,2022-10-05 02:00:30,167.642954,22.13,39.79
69,2022-10-05 02:00:32,163.846255,22.1,40.48
69,2022-10-05 02:00:35,160.816676,22.04,39.89
69,2022-10-05 02:00:37,163.482196,22,39.93
69,2022-10-05 02:00:38,176.265355,21.93,40.53
69,2022-10-05 02:00:40,178.995539,21.89,40.59
69,2022-10-05 02:00:42,165.842234,21.82,40.77
69,2022-10-05 02:00:43,173.877659,21.82,41.2
69,2022-10-05 02:00:45,169.882891,21.8,40.7
69,2022-10-05 02:00:48,171.224072,21.8,40.7
69,2022-10-05 02:00:50,180.835867,21.8,41.34
69,2022-10-05 02:00:52,165.357085,21.73,41.13
69,2022-10-05 02:00:54,171.122699,21.7,41.13
69,2022-10-05 02:00:55,177.138979,21.67,41.8
69,2022-10-05 02:00:57,184.403458,21.65,41.4
69,2022-10-05 02:00:58,176.557878,21.61,41.54
69,2022-10-05 02:01:00,180.580767,21.58,41.18
69,2022-10-05 02:01:01,180.845944,21.56,41.64
69,2022-10-05 02:01:02,179.517081,21.54,41.74
69,2022-10-05 02:15:26,181.339589,21.54,41.64
69,2022-10-05 02:15:29,190.239406,21.49,41.72
69,2022-10-05 02:30:37,184.33729,21.47,42.01
69,2022-10-05 02:30:39,181.72339,21.46,41.52
69,2022-10-05 02:30:42,188.786702,21.43,42.3
69,2022-10-05 02:30:45,188.885357,21.39,41.85
69,2022-10-05 02:30:47,187.18114,21.38,42.27
69,2022-10-05 02:30:50,176.739383,21.35,41.95
69,2022-10-05 02:30:51,185.700716,21.32,42.11
69,2022-10-05 02:30:56,191.489392,21.32,42.15
69,2022-10-05 02:30:58,181.182282,21.26,42.09
69,2022-10-05 02:31:02,196.100173,21.21,42.28
69,2022-10-05 02:45:21,185.587384,21.16,42.45
69,2022-10-05 03:00:26,194.07955,21.14,42.99
69,2022-10-05 03:15:24,186.849984,21.12,42.4
69,2022-10-05 03:45:18,193.215495,21.07,42.72
69,2022-10-05 04:00:26,183.386973,21.03,42.46
69,2022-10-05 04:00:28,186.744741,21.01,42.85
69,2022-10-05 04:15:18,181.705447,20.98,42.85
69,2022-10-05 04:30:25,198.156626,20.96,43.1
69,2022-10-05 04:45:30,192.089374,20.87,42.54
69,2022-10-05 05:00:32,184.226059,20.85,42.67
69,2022-10-05 05:15:32,195.317856,20.83,42.54
69,2022-10-05 05:30:30,180.492196,20.79,42.91
69,2022-10-05 05:45:29,191.000072,20.78,43.33
69,2022-10-05 06:00:35,187.962501,20.79,43.07
69,2022-10-05 06:16:13,185.694515,20.78,42.81
69,2022-10-05 06:30:28,190.501013,20.93,42.57
69,2022-10-05 06:45:32,187.229444,21.26,42.48
69,2022-10-05 07:00:31,187.833264,21.68,41.97
69,2022-10-05 07:15:32,184.148605,22.02,41.58
69,2022-10-05 07:30:36,184.028965,22.46,40.89
69,2022-10-05 07:45:37,180.092734,22.77,40.53
69,2022-10-05 08:00:35,177.29987,22.98,39.6
69,2022-10-05 08:15:35,158.485578,22.97,38.18
69,2022-10-05 08:30:39,156.586834,23.07,36.97
69,2022-10-05 14:00:45,156.210547,23.22,35.88
69,2022-10-05 14:00:47,145.02499,23.39,34.74
69,2022-10-05 14:00:48,141.626743,23.62,33.88
69,2022-10-05 14:00:50,135.643223,23.65,33.14
69,2022-10-05 14:00:53,138.22399,23.69,33.22
69,2022-10-05 14:00:56,138.01107,23.82,32.52
69,2022-10-05 14:00:59,139.310461,23.89,32.36
69,2022-10-05 14:01:00,132.507804,23.96,32.23
69,2022-10-05 14:01:01,153.273393,24.04,32.3
69,2022-10-05 14:30:43,156.032617,24.07,32.03
69,2022-10-05 14:30:48,160.356806,24.15,32
69,2022-10-05 14:30:53,146.090094,24.19,31.45
69,2022-10-05 14:30:59,140.049064,24.27,31.05
69,2022-10-05 14:31:05,154.771203,24.27,31.77
69,2022-10-05 14:31:13,162.422572,24.35,31.98
69,2022-10-05 14:31:14,160.880459,24.39,31.67
69,2022-10-05 14:31:17,160.272732,24.34,31.91
69,2022-10-05 14:31:19,168.768144,24.25,32.48
69,2022-10-05 14:31:21,165.161737,24.11,32.5
69,2022-10-05 14:31:23,170.418579,23.98,33.41
69,2022-10-05 14:31:26,209.326104,23.92,33.55
69,2022-10-05 14:31:28,210.182292,23.83,33.87
69,2022-10-05 14:31:30,199.258029,23.73,33.84
69,2022-10-06 01:16:36,201.302406,23.65,34.04
69,2022-10-06 01:16:44,186.640751,23.58,33.86
69,2022-10-06 01:16:47,185.134894,23.51,34.03
69,2022-10-06 01:16:48,253.30797,23.48,34.06
69,2022-10-06 01:31:15,214.20433,23.42,34.24
69,2022-10-06 01:31:23,204.661051,23.33,34.34
69,2022-10-06 01:31:24,207.570368,23.28,34.77
69,2022-10-06 01:31:27,197.959794,23.2,34.62
69,2022-10-06 01:31:31,192.403411,23.16,35.02
69,2022-10-06 01:31:33,194.87532,23.05,35.43
69,2022-10-06 01:31:39,193.641147,22.88,35.7
69,2022-10-06 01:31:43,196.78731,22.77,35.83
69,2022-10-06 01:31:55,191.683543,22.73,36.48
69,2022-10-06 01:46:13,191.683543,22.73,36.48
69,2022-10-06 01:46:19,195.284197,22.51,36.46
69,2022-10-06 01:46:23,193.879103,22.41,36.62
69,2022-10-06 01:46:26,196.621998,22.32,36.7
69,2022-10-06 01:46:29,188.458382,22.27,36.24
69,2022-10-06 01:46:31,197.561404,22.16,36.78
69,2022-10-06 01:46:34,197.689098,22.12,37.04
69,2022-10-06 01:46:37,189.983341,22.06,36.84
69,2022-10-06 01:46:39,195.209199,22,37.15
69,2022-10-06 01:46:42,195.108527,21.96,37.52
69,2022-10-06 01:46:45,198.409244,21.93,37.72
69,2022-10-06 01:46:49,192.320269,21.89,37.69
69,2022-10-06 01:46:52,197.234015,21.81,37.73
69,2022-10-06 01:46:54,195.730813,21.79,38.03
69,2022-10-06 01:46:59,200.630268,21.73,38.19
69,2022-10-06 02:01:14,201.528947,21.73,38.39
69,2022-10-06 02:01:17,203.62266,21.71,38.06
69,2022-10-06 02:01:21,205.495825,21.66,38.5
69,2022-10-06 02:01:24,193.867712,21.62,37.74
69,2022-10-06 02:01:27,204.885348,21.58,38.41
69,2022-10-06 02:01:32,195.008402,21.54,38.31
69,2022-10-06 02:01:35,197.722242,21.51,38.65
69,2022-10-06 02:01:38,201.431096,21.46,38.44
69,2022-10-06 02:01:40,199.139503,21.46,38.34
69,2022-10-06 02:01:43,204.941652,21.44,38.84
69,2022-10-06 02:01:46,198.246035,21.38,38.44
69,2022-10-06 02:01:49,207.466781,21.38,39.24
69,2022-10-06 02:31:34,197.070187,21.35,39.14
69,2022-10-06 02:31:37,203.761384,21.32,39.02
69,2022-10-06 02:31:41,201.895784,21.29,38.86
69,2022-10-06 02:31:46,208.161929,21.26,39.55
69,2022-10-06 02:31:49,206.297182,21.23,39.45
69,2022-10-06 02:31:53,208.392325,21.32,39.08
69,2022-10-06 02:31:57,204.414765,21.17,39.31
69,2022-10-06 02:46:44,205.967933,21.13,39.46
69,2022-10-06 02:46:46,205.887529,21.12,39.56
69,2022-10-06 02:46:48,215.553836,21.06,39.76
69,2022-10-06 02:46:51,216.262118,21.06,39.7
69,2022-10-06 03:01:21,206.818358,21.06,39.73
69,2022-10-06 03:31:36,207.756306,21,39.99
69,2022-10-06 03:31:38,211.076612,21,40.09
69,2022-10-06 03:46:46,208.144411,20.93,40.2
69,2022-10-06 04:01:20,214.114942,20.9,40.6
